configuration_id,tap_id,tap_name,kind,block,dim,selected_step,finite,train_tf_token_exact,cal_tf_token_exact,dev_tf_token_exact,dev_tf_mean_rank,dev_tf_mean_nll,dev_tf_mean_margin,dev_tf_margin_q10,dev_tf_top2,dev_tf_top3
L18_SEED_2_CONTROL,21,b06_V,V,6,16,150,true,30,111,111,1.33333333333,0.706078340239,0.989160587644,-2.59030539974,134,141
L18_SEED_2_CONTROL,22,b06_CTX_H0,CTX_H0,6,8,75,true,30,53,61,2.44444444444,1.72388423964,-0.41999824389,-2.9901313324,97,117
L18_SEED_2_CONTROL,23,b06_CTX_H1,CTX_H1,6,8,100,true,25,45,40,4.56944444444,2.21521624529,-0.941247160594,-5.18044346467,90,106
L18_SEED_2_CONTROL,24,b06_CTX_CONCAT,CTX_CONCAT,6,16,50,true,31,69,68,3.0625,1.75001998233,-0.483739386556,-4.31347612128,109,115
L18_SEED_2_CONTROL,25,b06_ATT_UPDATE,ATT_UPDATE,6,16,50,true,31,65,64,3.04166666667,1.76400362155,-0.525033221108,-4.37427348582,100,115
L18_SEED_2_CONTROL,26,b06_AFTER_ATTN,AFTER_ATTN,6,16,125,true,32,93,93,1.40972222222,0.665104141041,1.12351231505,-1.94661502844,138,143
L18_SEED_2_CONTROL,27,b08_NORM1,NORM1,8,16,100,true,30,109,110,1.3125,0.650165344471,1.21436306358,-1.8673389978,135,143
L18_SEED_2_CONTROL,28,b08_Q,Q,8,16,150,true,32,88,92,1.46527777778,0.760777651586,0.948735246407,-2.8488562384,133,140
L18_SEED_2_CONTROL,29,b08_K,K,8,16,150,true,31,109,109,1.31944444444,0.625209765672,1.22651489855,-1.88796316002,134,143
L18_SEED_2_CONTROL,30,b08_V,V,8,16,125,true,30,102,103,1.4375,0.784740934535,0.821935386969,-2.64844982487,131,141
L18_SEED_2_CONTROL,31,b08_CTX_H0,CTX_H0,8,8,75,true,29,35,35,5.22222222222,2.19598616416,-0.785337246541,-4.80814611785,78,97
L18_SEED_2_CONTROL,32,b08_CTX_H1,CTX_H1,8,8,50,true,26,29,25,5.15277777778,2.45702943373,-0.96438313966,-3.64036745188,61,72
L18_SEED_2_CONTROL,33,b08_CTX_CONCAT,CTX_CONCAT,8,16,25,true,28,33,37,5.43055555556,2.36733006213,-0.809891490245,-4.07570495224,68,79
L18_SEED_2_CONTROL,34,b08_ATT_UPDATE,ATT_UPDATE,8,16,50,true,29,45,40,4.74305555556,2.26107715877,-0.884733577058,-5.06601944038,89,105
L18_SEED_2_CONTROL,35,b08_AFTER_ATTN,AFTER_ATTN,8,16,125,true,32,90,91,1.45138888889,0.745333217629,1.03929630171,-2.24418714709,134,143
L18_SEED_2_CONTROL,36,b10_NORM1,NORM1,10,16,100,true,30,106,111,1.33333333333,0.704390050157,1.10828604652,-2.03077137298,134,140
L18_SEED_2_CONTROL,37,b10_Q,Q,10,16,125,true,30,112,115,1.31944444444,0.630547649326,1.17788797747,-1.62735046265,132,141
L18_SEED_2_CONTROL,38,b10_K,K,10,16,225,true,29,116,119,1.23611111111,0.618886387651,1.18064062661,-1.98220816776,135,144
L18_SEED_2_CONTROL,39,b10_V,V,10,16,100,true,30,98,102,1.46527777778,0.869865758761,0.757276989527,-2.72787834169,129,139
L18_SEED_2_CONTROL,40,b10_CTX_H0,CTX_H0,10,8,50,true,30,35,32,4.60416666667,2.31701174968,-0.891804279331,-4.03914375981,82,91
L18_SEED_2_CONTROL,41,b10_CTX_H1,CTX_H1,10,8,75,true,30,33,32,4.55555555556,2.12598710392,-0.934244941512,-4.11481331777,83,100
L18_SEED_2_CONTROL,42,b10_CTX_CONCAT,CTX_CONCAT,10,16,50,true,32,31,32,3.69444444444,2.15067682317,-1.18131654178,-5.63626020013,90,110
L18_SEED_2_CONTROL,43,b10_ATT_UPDATE,ATT_UPDATE,10,16,50,true,32,35,39,3.11111111111,1.95405105099,-0.864536985259,-4.79343340387,92,109
L18_SEED_2_CONTROL,44,b10_AFTER_ATTN,AFTER_ATTN,10,16,100,true,32,88,92,1.44444444444,0.752287518806,0.966678303092,-2.00785970259,135,142
L18_SEED_2_CONTROL,45,b11_NORM1,NORM1,11,16,100,true,30,106,110,1.38194444444,0.718032174103,1.08586691083,-2.06954459158,127,141
L18_SEED_2_CONTROL,46,b11_Q,Q,11,16,150,true,29,110,107,1.35416666667,0.704465855571,0.997124512355,-1.66617092806,134,142
L18_SEED_2_CONTROL,47,b11_K,K,11,16,200,true,29,109,113,1.3125,0.714491197524,1.01348131907,-2.31325468704,135,141
L18_SEED_2_CONTROL,48,b11_V,V,11,16,125,true,30,99,100,1.44444444444,0.79395875551,0.961408936783,-2.4813367792,129,141
L18_SEED_2_CONTROL,49,b11_CTX_H0,CTX_H0,11,8,50,true,22,13,15,5.15277777778,2.49009967439,-1.05870934184,-4.18384907254,53,70
L18_SEED_2_CONTROL,50,b11_CTX_H1,CTX_H1,11,8,75,true,30,22,25,5.45138888889,2.38943612528,-1.13185078538,-5.56323128076,79,87
L18_SEED_2_CONTROL,51,b11_CTX_CONCAT,CTX_CONCAT,11,16,25,true,30,31,33,5.40277777778,2.28978795103,-0.878599323984,-4.09035582492,78,103
L18_SEED_2_CONTROL,52,b11_ATT_UPDATE,ATT_UPDATE,11,16,25,true,22,25,22,5.33333333333,2.55127719035,-1.04355238658,-4.64701239175,69,82
L18_SEED_2_CONTROL,53,b11_AFTER_ATTN,AFTER_ATTN,11,16,100,true,32,87,92,1.52777777778,0.791179147524,0.931993339704,-2.16020604696,126,140
L18_SEED_2_CONTROL,54,b12_NORM1,NORM1,12,16,100,true,30,106,110,1.38194444444,0.776663368626,0.982085910521,-2.5135487954,129,141
L18_SEED_2_CONTROL,55,b12_Q,Q,12,16,150,true,30,106,102,1.38888888889,0.742736896046,1.008204771,-2.14589508136,134,141
L18_SEED_2_CONTROL,56,b12_K,K,12,16,100,true,30,101,102,1.44444444444,0.80376565654,0.811420777134,-2.19019378381,128,140
L18_SEED_2_CONTROL,57,b12_V,V,12,16,125,true,30,105,99,1.40972222222,0.733142052573,0.94719839502,-2.08355703686,132,142
L18_SEED_2_CONTROL,58,b12_CTX_H0,CTX_H0,12,8,50,true,19,25,25,6.13888888889,2.58461801735,-1.03709216122,-4.31756141238,55,67
L18_SEED_2_CONTROL,59,b12_CTX_H1,CTX_H1,12,8,75,true,31,25,28,3.90972222222,2.13379160068,-0.880480380547,-4.1514636739,79,98
L18_SEED_2_CONTROL,60,b12_CTX_CONCAT,CTX_CONCAT,12,16,25,true,23,26,25,4.90972222222,2.36637568927,-0.86285782599,-4.14003307409,70,86
L18_SEED_2_CONTROL,61,b12_ATT_UPDATE,ATT_UPDATE,12,16,50,true,29,20,20,5.13194444444,2.42185390462,-1.20117947834,-5.54613187129,63,82
L18_SEED_2_CONTROL,62,b12_AFTER_ATTN,AFTER_ATTN,12,16,100,true,32,88,92,1.50694444444,0.79186215643,0.872422331192,-2.1289532772,128,140
L18_SEED_2_CONTROL,63,b13_NORM1,NORM1,13,16,100,true,31,92,95,1.48611111111,0.798924956974,0.891229119867,-2.48785768012,128,140
L18_SEED_2_CONTROL,64,b13_Q,Q,13,16,125,true,31,85,82,1.57638888889,0.92217054304,0.550588966488,-2.89528729174,129,138
L18_SEED_2_CONTROL,65,b13_K,K,13,16,200,true,29,106,112,1.27083333333,0.644130193866,1.0400090247,-1.565450142,137,144
L18_SEED_2_CONTROL,66,b13_V,V,13,16,100,true,31,86,88,1.5625,0.903802876977,0.645540143329,-2.47564394681,129,140
L18_SEED_2_CONTROL,67,b13_CTX_H0,CTX_H0,13,8,50,true,21,14,13,5.15277777778,2.51225390514,-1.10234438687,-3.71507306312,54,64
L18_SEED_2_CONTROL,68,b13_CTX_H1,CTX_H1,13,8,50,true,28,34,24,4.92361111111,2.49764856335,-1.01069185988,-3.93570763473,68,85
L18_SEED_2_CONTROL,69,b13_CTX_CONCAT,CTX_CONCAT,13,16,25,true,24,11,8,5.29861111111,2.50899491983,-1.07609541345,-3.93156046151,54,78
L18_SEED_2_CONTROL,70,b13_ATT_UPDATE,ATT_UPDATE,13,16,25,true,20,27,25,5.46527777778,2.47750900047,-1.06118526961,-4.06207127522,67,92
L18_SEED_2_CONTROL,71,b13_AFTER_ATTN,AFTER_ATTN,13,16,100,true,32,85,89,1.52777777778,0.807224654889,0.835185277769,-2.09972581909,127,141
L18_SEED_2_CONTROL,72,b14_NORM1,NORM1,14,16,100,true,30,101,103,1.4375,0.820481037599,0.848230517527,-2.52646368193,128,140
L18_SEED_2_CONTROL,73,b14_Q,Q,14,16,125,true,29,98,101,1.45833333333,0.841517937593,0.598535853631,-1.87302126531,123,143
L18_SEED_2_CONTROL,74,b14_K,K,14,16,175,true,29,100,108,1.36111111111,0.768558573609,0.725374634446,-1.83480012925,129,143
L18_SEED_2_CONTROL,75,b14_V,V,14,16,75,true,30,94,95,1.48611111111,0.927111936434,0.428584515821,-2.03321503049,126,142
L18_SEED_2_CONTROL,76,b14_CTX_H0,CTX_H0,14,8,75,true,31,21,24,3.40972222222,2.01194726389,-0.867003548393,-3.39087980388,73,104
L18_SEED_2_CONTROL,77,b14_CTX_H1,CTX_H1,14,8,50,true,30,16,14,5.49305555556,2.52396122183,-1.11614750815,-4.17343941291,61,80
L18_SEED_2_CONTROL,78,b14_CTX_CONCAT,CTX_CONCAT,14,16,25,true,30,17,18,4.67361111111,2.32797287223,-0.927802086667,-3.49162792159,62,102
L18_SEED_2_CONTROL,79,b14_ATT_UPDATE,ATT_UPDATE,14,16,25,true,27,13,15,4.92361111111,2.39030338777,-0.963988531715,-3.71167189932,51,95
L18_SEED_2_CONTROL,80,b14_AFTER_ATTN,AFTER_ATTN,14,16,100,true,32,78,84,1.5625,0.857233081057,0.726433076416,-2.29554902586,128,140
L18_SEED_2_CONTROL,81,b15_NORM1,NORM1,15,16,100,true,30,94,92,1.52083333333,0.896240179781,0.696766262767,-2.92473593885,129,140
L18_SEED_2_CONTROL,82,b15_Q,Q,15,16,100,true,28,108,112,1.41666666667,0.82465476726,0.814543787957,-2.38421295571,126,139
L18_SEED_2_CONTROL,83,b15_K,K,15,16,125,true,30,102,104,1.52777777778,0.975675933899,0.471886915049,-3.53452858947,128,130
L18_SEED_2_CONTROL,84,b15_V,V,15,16,75,true,30,88,90,1.59027777778,0.950331889653,0.522512536132,-2.10696584617,119,138
L18_SEED_2_CONTROL,85,b15_CTX_H0,CTX_H0,15,8,75,true,31,23,20,4.10416666667,2.27375481137,-1.09349263483,-4.23151806144,63,95
L18_SEED_2_CONTROL,86,b15_CTX_H1,CTX_H1,15,8,50,true,23,16,11,4.58333333333,2.41848523311,-0.982192166421,-3.52039807273,52,75
L18_SEED_2_CONTROL,87,b15_CTX_CONCAT,CTX_CONCAT,15,16,25,true,24,17,17,4.61805555556,2.38843890772,-0.888114601673,-3.53065325714,64,86
L18_SEED_2_CONTROL,88,b15_ATT_UPDATE,ATT_UPDATE,15,16,25,true,16,25,29,4.91666666667,2.39142043186,-0.90786886024,-3.65227538317,55,84
L18_SEED_2_CONTROL,89,b15_AFTER_ATTN,AFTER_ATTN,15,16,100,true,32,77,80,1.57638888889,0.884415548212,0.663162020786,-2.26461842964,128,141
L18_SEED_2_CONTROL,90,b16_NORM1,NORM1,16,16,75,true,30,93,92,1.52083333333,0.94943451145,0.54525422115,-2.5580082289,128,139
L18_SEED_2_CONTROL,91,b16_Q,Q,16,16,100,true,30,94,98,1.53472222222,0.928847219088,0.510877992858,-2.07827091698,120,138
L18_SEED_2_CONTROL,92,b16_K,K,16,16,150,true,29,97,96,1.51388888889,0.908182328866,0.57594951423,-2.35679297712,123,140
L18_SEED_2_CONTROL,93,b16_V,V,16,16,100,true,29,95,101,1.47222222222,0.948606077606,0.458205605353,-2.27838170036,122,141
L18_SEED_2_CONTROL,94,b16_CTX_H0,CTX_H0,16,8,50,true,26,18,19,5.44444444444,2.58488187426,-1.13578861936,-3.96815050552,52,72
L18_SEED_2_CONTROL,95,b16_CTX_H1,CTX_H1,16,8,50,true,25,15,12,5.16666666667,2.45665672021,-0.984603536374,-3.76045750355,51,75
L18_SEED_2_CONTROL,96,b16_CTX_CONCAT,CTX_CONCAT,16,16,25,true,29,23,20,4.95833333333,2.49393046806,-1.06468196365,-4.07313925136,67,81
L18_SEED_2_CONTROL,97,b16_ATT_UPDATE,ATT_UPDATE,16,16,25,true,19,12,9,5.25694444444,2.54521587638,-1.09773996615,-4.31951050515,46,79
L18_SEED_2_CONTROL,98,b16_AFTER_ATTN,AFTER_ATTN,16,16,75,true,31,78,81,1.60416666667,0.946716942839,0.523038873488,-1.99217738909,123,141
L18_SEED_2_CONTROL,99,b17_NORM1,NORM1,17,16,75,true,30,89,92,1.55555555556,0.985014000091,0.469030770845,-2.5753882488,124,139
L18_SEED_2_CONTROL,100,b17_Q,Q,17,16,100,true,30,87,87,1.66666666667,1.08100920368,0.204261781914,-2.49491530618,120,137
L18_SEED_2_CONTROL,101,b17_K,K,17,16,125,true,30,91,91,1.53472222222,0.982238747938,0.306442657474,-2.18558972256,123,141
L18_SEED_2_CONTROL,102,b17_V,V,17,16,75,true,30,88,91,1.6875,1.1374878774,0.122443989215,-2.55291214859,121,135
L18_SEED_2_CONTROL,103,b17_CTX_H0,CTX_H0,17,8,25,true,14,27,23,5.23611111111,2.60948820217,-0.67480033407,-2.53897377591,52,67
L18_SEED_2_CONTROL,104,b17_CTX_H1,CTX_H1,17,8,50,true,27,35,30,5.19444444444,2.42159718646,-1.00446390929,-4.28735044878,66,90
L18_SEED_2_CONTROL,105,b17_CTX_CONCAT,CTX_CONCAT,17,16,25,true,28,29,26,4.22916666667,2.38807367604,-0.946839426356,-3.63682132627,63,82
L18_SEED_2_CONTROL,106,b17_ATT_UPDATE,ATT_UPDATE,17,16,25,true,22,23,24,5.20833333333,2.49271686859,-1.05812571479,-3.86946099485,62,83
L18_SEED_2_CONTROL,107,b17_AFTER_ATTN,AFTER_ATTN,17,16,75,true,31,77,78,1.63888888889,0.989854658893,0.418533346166,-2.00336365026,120,142
